id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_populasi,satuan,tahun
199,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20634,EKOR,2020
200,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,36913,EKOR,2020
201,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,90812,EKOR,2020
202,32,JAWA BARAT,3213,KABUPATEN SUBANG,32582,EKOR,2020
203,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,378222,EKOR,2020
204,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20620,EKOR,2020
205,32,JAWA BARAT,3216,KABUPATEN BEKASI,91875,EKOR,2020
206,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35616,EKOR,2020
207,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,12299,EKOR,2020
208,32,JAWA BARAT,3271,KOTA BOGOR,2594,EKOR,2020
209,32,JAWA BARAT,3272,KOTA SUKABUMI,127,EKOR,2020
210,32,JAWA BARAT,3273,KOTA BANDUNG,196,EKOR,2020
211,32,JAWA BARAT,3274,KOTA CIREBON,1050,EKOR,2020
212,32,JAWA BARAT,3275,KOTA BEKASI,9920,EKOR,2020
213,32,JAWA BARAT,3276,KOTA DEPOK,3638,EKOR,2020
214,32,JAWA BARAT,3277,KOTA CIMAHI,90,EKOR,2020
215,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3109,EKOR,2020
216,32,JAWA BARAT,3279,KOTA BANJAR,3000,EKOR,2020
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,84005,EKOR,2021
218,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,87616,EKOR,2021
219,32,JAWA BARAT,3203,KABUPATEN CIANJUR,127553,EKOR,2021
220,32,JAWA BARAT,3204,KABUPATEN BANDUNG,21563,EKOR,2021
221,32,JAWA BARAT,3205,KABUPATEN GARUT,59006,EKOR,2021
222,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,131866,EKOR,2021
223,32,JAWA BARAT,3207,KABUPATEN CIAMIS,136864,EKOR,2021
224,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7603,EKOR,2021
225,32,JAWA BARAT,3209,KABUPATEN CIREBON,21028,EKOR,2021
226,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,21089,EKOR,2021
227,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,31060,EKOR,2021
228,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,94004,EKOR,2021
229,32,JAWA BARAT,3213,KABUPATEN SUBANG,33321,EKOR,2021
230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,359252,EKOR,2021
231,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20723,EKOR,2021
232,32,JAWA BARAT,3216,KABUPATEN BEKASI,92055,EKOR,2021
233,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35221,EKOR,2021
234,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,11929,EKOR,2021
235,32,JAWA BARAT,3271,KOTA BOGOR,2603,EKOR,2021
236,32,JAWA BARAT,3272,KOTA SUKABUMI,201,EKOR,2021
237,32,JAWA BARAT,3273,KOTA BANDUNG,76,EKOR,2021
238,32,JAWA BARAT,3274,KOTA CIREBON,3204,EKOR,2021
239,32,JAWA BARAT,3275,KOTA BEKASI,10841,EKOR,2021
240,32,JAWA BARAT,3276,KOTA DEPOK,3658,EKOR,2021
241,32,JAWA BARAT,3277,KOTA CIMAHI,80,EKOR,2021
242,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3109,EKOR,2021
243,32,JAWA BARAT,3279,KOTA BANJAR,2700,EKOR,2021
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,88129,EKOR,2022
245,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,91992,EKOR,2022
246,32,JAWA BARAT,3203,KABUPATEN CIANJUR,129093,EKOR,2022
247,32,JAWA BARAT,3204,KABUPATEN BANDUNG,19891,EKOR,2022
248,32,JAWA BARAT,3205,KABUPATEN GARUT,59426,EKOR,2022
249,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,116685,EKOR,2022
250,32,JAWA BARAT,3207,KABUPATEN CIAMIS,138234,EKOR,2022
251,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7950,EKOR,2022
252,32,JAWA BARAT,3209,KABUPATEN CIREBON,19701,EKOR,2022
253,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15913,EKOR,2022
254,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,34593,EKOR,2022
255,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,96821,EKOR,2022
256,32,JAWA BARAT,3213,KABUPATEN SUBANG,25345,EKOR,2022
257,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,339214,EKOR,2022
258,32,JAWA BARAT,3215,KABUPATEN KARAWANG,19687,EKOR,2022
259,32,JAWA BARAT,3216,KABUPATEN BEKASI,92239,EKOR,2022
260,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35263,EKOR,2022
261,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,9919,EKOR,2022
262,32,JAWA BARAT,3271,KOTA BOGOR,1295,EKOR,2022
263,32,JAWA BARAT,3272,KOTA SUKABUMI,169,EKOR,2022
264,32,JAWA BARAT,3273,KOTA BANDUNG,8,EKOR,2022
265,32,JAWA BARAT,3274,KOTA CIREBON,2884,EKOR,2022
266,32,JAWA BARAT,3275,KOTA BEKASI,12602,EKOR,2022
267,32,JAWA BARAT,3276,KOTA DEPOK,2536,EKOR,2022
268,32,JAWA BARAT,3277,KOTA CIMAHI,80,EKOR,2022
269,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3304,EKOR,2022
270,32,JAWA BARAT,3279,KOTA BANJAR,3498,EKOR,2022
